ID;Site_name;Longitude;Latitude;Power;Uplink_1;Uplink_2;Uplink_3;Uplink_4;Uplink_5;Uplink_6;Downlink_1;Downlink_2;Downlink_3;Downlink_4;Downlink_5;Downlink_6;Azimuth;Tilt;Height
16941;M_4G_CEADIRLUNGA_CADIR4G;28.85374444;46.04558611;32.2;703;708;713;718;723;728;758;763;768;773;778;783;100;4;30
774472;M_4G_CEADIRLUNGA_CADIR4G;28.85374444;46.04558611;32.2;703;708;713;718;723;728;758;763;768;773;778;783;290;11;30
24032;M_4G_CHWAT4G;28.22136111;45.91666667;18.9;703;708;713;718;723;728;758;763;768;773;778;783;80;4;24.5
24033;M_4G_CHWAT4G;28.22136111;45.91666667;18.9;703;708;713;718;723;728;758;763;768;773;778;783;200;7;24.5
870766;M_4G_CALAR4G_800;28.29064167;47.22260556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;30;8;45
870767;M_4G_CALAR4G_800;28.29064167;47.22260556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;110;8;45
870768;M_4G_CALAR4G_800;28.29064167;47.22260556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;310;8;45
870730;M_4G_CALCM4G_800;28.29501111;47.251225;35.8;703;708;713;718;723;728;758;763;768;773;778;783;70;6;50
870731;M_4G_CALCM4G_800;28.29501111;47.251225;35.8;703;708;713;718;723;728;758;763;768;773;778;783;180;6;50
870732;M_4G_CALCM4G_800;28.29501111;47.251225;35.8;703;708;713;718;723;728;758;763;768;773;778;783;340;7;50
127168;M_4G_CALEA4G;28.85359167;47.01583056;35.8;703;708;713;718;723;728;758;763;768;773;778;783;15;8;30
658395;M_4G_CALEA4G_1.8G;28.81011389;47.03846667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;15;8;30
658396;M_4G_CALEA4G_1.8G;28.81011389;47.03846667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;110;8;30
658397;M_4G_CALEA4G_1.8G;28.81011389;47.03846667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;230;8;30
127169;M_4G_CALEA4G;28.85359167;47.01583056;35.8;703;708;713;718;723;728;758;763;768;773;778;783;110;8;30
127170;M_4G_CALEA4G;28.85359167;47.01583056;35.8;703;708;713;718;723;728;758;763;768;773;778;783;230;8;30
22259;M_4G_CALEA_ORHEIULUI_COSER3G;28.858025;47.06703056;19.8;703;708;713;718;723;728;758;763;768;773;778;783;10;3;24.5
22260;M_4G_CALEA_ORHEIULUI_COSER3G;28.858025;47.06703056;19.8;703;708;713;718;723;728;758;763;768;773;778;783;100;4;25.5
127171;M_4G_CALTR4G;28.78666667;47.04105556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;40;4;16
658398;M_4G_CALTR4G;28.78666667;47.04105556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;40;4;16
658399;M_4G_CALTR4G;28.78666667;47.04105556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;130;6;16
658400;M_4G_CALTR4G;28.78666667;47.04105556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;310;6;16
127172;M_4G_CALTR4G;28.78666667;47.04105556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;130;6;16
127173;M_4G_CALTR4G;28.78666667;47.04105556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;310;6;16
22200;M_4G_CANIA_CANIA3G;28.40052222;46.45;19.15;703;708;713;718;723;728;758;763;768;773;778;783;250;4;15
22201;M_4G_CANIA_CANIA3G;28.40052222;46.45;19.15;703;708;713;718;723;728;758;763;768;773;778;783;340;3;15
20637;M_4G_CANTEMIR_CANTE4G;28.19930833;46.2815;17.7;703;708;713;718;723;728;758;763;768;773;778;783;10;2;35
20554;M_4G_CANTEMIR_CANTE4G;28.19930833;46.2815;17.7;703;708;713;718;723;728;758;763;768;773;778;783;10;2;35
20555;M_4G_CANTEMIR_CANTE4G;28.19930833;46.2815;17.7;703;708;713;718;723;728;758;763;768;773;778;783;105;2;35
20638;M_4G_CANTEMIR_CANTE4G;28.19930833;46.2815;17.7;703;708;713;718;723;728;758;763;768;773;778;783;105;2;35
20556;M_4G_CANTEMIR_CANTE4G;28.19930833;46.2815;17.7;703;708;713;718;723;728;758;763;768;773;778;783;220;2;35
20639;M_4G_CANTEMIR_CANTE4G;28.19930833;46.2815;17.7;703;708;713;718;723;728;758;763;768;773;778;783;220;2;35
20634;M_4G_CANTEMIR_CANTE4G;28.19930833;46.2815;17.7;703;708;713;718;723;728;758;763;768;773;778;783;10;3;35
20551;M_4G_CANTEMIR_CANTE4G;28.19930833;46.2815;17.7;703;708;713;718;723;728;758;763;768;773;778;783;10;3;35
20552;M_4G_CANTEMIR_CANTE4G;28.19930833;46.2815;17.7;703;708;713;718;723;728;758;763;768;773;778;783;105;3;35
20635;M_4G_CANTEMIR_CANTE4G;28.19930833;46.2815;17.7;703;708;713;718;723;728;758;763;768;773;778;783;105;3;35
20636;M_4G_CANTEMIR_CANTE4G;28.19930833;46.2815;17.7;703;708;713;718;723;728;758;763;768;773;778;783;220;3;35
20553;M_4G_CANTEMIR_CANTE4G;28.19930833;46.2815;17.7;703;708;713;718;723;728;758;763;768;773;778;783;220;3;35
870845;M_4G_CARAG4G_800;28.78919444;47.03508333;35.8;703;708;713;718;723;728;758;763;768;773;778;783;90;10;24
870846;M_4G_CARAG4G_800;28.78919444;47.03508333;35.8;703;708;713;718;723;728;758;763;768;773;778;783;190;8;24
870847;M_4G_CARAG4G_800;28.78919444;47.03508333;35.8;703;708;713;718;723;728;758;763;768;773;778;783;280;6;24
23968;M_4G_Caragiale_CARAG4G;28.78906389;47.035075;18.9;703;708;713;718;723;728;758;763;768;773;778;783;190;4;27
23969;M_4G_Caragiale_CARAG4G;28.78906389;47.035075;18.9;703;708;713;718;723;728;758;763;768;773;778;783;280;4;27
23866;M_4G_COLBR4G_800;28.85055833;47.03633889;5.5;703;708;713;718;723;728;758;763;768;773;778;783;215;7;35
18228;M_4G_CAUCN4G;29.39725;46.63731667;19.1;703;708;713;718;723;728;758;763;768;773;778;783;55;1;22
18224;M_4G_CAUCN4G;29.39725;46.63731667;19.1;703;708;713;718;723;728;758;763;768;773;778;783;55;4;22
18229;M_4G_CAUCN4G;29.39725;46.63731667;19.1;703;708;713;718;723;728;758;763;768;773;778;783;140;2;22
18225;M_4G_CAUCN4G;29.39725;46.63731667;19.1;703;708;713;718;723;728;758;763;768;773;778;783;140;3;22
18230;M_4G_CAUCN4G;29.39725;46.63731667;19.1;703;708;713;718;723;728;758;763;768;773;778;783;325;3;22
18226;M_4G_CAUCN4G;29.39725;46.63731667;19.1;703;708;713;718;723;728;758;763;768;773;778;783;325;8;22
870739;M_4G_CAUCN4G_800;29.39781667;46.63740278;19;703;708;713;718;723;728;758;763;768;773;778;783;55;4;22
870740;M_4G_CAUCN4G_800;29.39781667;46.63740278;19;703;708;713;718;723;728;758;763;768;773;778;783;140;3;22
870741;M_4G_CAUCN4G_800;29.39781667;46.63740278;20;703;708;713;718;723;728;758;763;768;773;778;783;325;8;22
19682;M_4G_CAUSENI_CASAB4G;29.40600278;46.65805278;28;703;708;713;718;723;728;758;763;768;773;778;783;70;2;23
19683;M_4G_CAUSENI_CASAB4G;29.40600278;46.65805278;28;703;708;713;718;723;728;758;763;768;773;778;783;160;5;23
19684;M_4G_CAUSENI_CASAB4G;29.40600278;46.65805278;28;703;708;713;718;723;728;758;763;768;773;778;783;245;3;23
21690;M_4G_CAUSENI_CASAB4G;29.40600278;46.65805278;19.15;703;708;713;718;723;728;758;763;768;773;778;783;335;3;23
19807;M_4G_CAUSENI_CASAB4G;29.40600278;46.65805278;28;703;708;713;718;723;728;758;763;768;773;778;783;245;3;23
19805;M_4G_CAUSENI_CASAB4G;29.40600278;46.65805278;28;703;708;713;718;723;728;758;763;768;773;778;783;70;4;23
19806;M_4G_CAUSENI_CASAB4G;29.40600278;46.65805278;28;703;708;713;718;723;728;758;763;768;773;778;783;160;5;23
23861;M_4G_Causeni_CAUST4G;29.40860278;46.64723889;19.9;703;708;713;718;723;728;758;763;768;773;778;783;195;3;23
23862;M_4G_Causeni_CAUST4G;29.40860278;46.64723889;19.9;703;708;713;718;723;728;758;763;768;773;778;783;330;3;23
23863;M_4G_Causeni_CAUST4G;29.40860278;46.64723889;20.5;703;708;713;718;723;728;758;763;768;773;778;783;115;2;23
23864;M_4G_Causeni_CAUST4G;29.40860278;46.64723889;20.5;703;708;713;718;723;728;758;763;768;773;778;783;195;3;23
23865;M_4G_Causeni_CAUST4G;29.40860278;46.64723889;20.5;703;708;713;718;723;728;758;763;768;773;778;783;330;3;23
21954;M_4G_CAZACLIA_2CAZA4G;28.67655833;46.01459722;20;703;708;713;718;723;728;758;763;768;773;778;783;205;1;9
21955;M_4G_CAZACLIA_2CAZA4G;28.67655833;46.01459722;20;703;708;713;718;723;728;758;763;768;773;778;783;285;1;9
21952;M_4G_CAZACLIA_2CAZA4G;28.67655833;46.01459722;17.7;703;708;713;718;723;728;758;763;768;773;778;783;205;3;9
21953;M_4G_CAZACLIA_2CAZA4G;28.67655833;46.01459722;17.7;703;708;713;718;723;728;758;763;768;773;778;783;285;3;9
16921;M_4G_CHCAZ_800;28.20838889;45.89733333;35.8;703;708;713;718;723;728;758;763;768;773;778;783;10;6;23
16922;M_4G_CHCAZ_800;28.20838889;45.89733333;35.8;703;708;713;718;723;728;758;763;768;773;778;783;140;4;23
16923;M_4G_CHCAZ_800;28.20838889;45.89733333;35.8;703;708;713;718;723;728;758;763;768;773;778;783;260;10;23
21826;M_4G_CEADIR-LUNGA_CDELV4G;28.83561111;46.06958333;20;703;708;713;718;723;728;758;763;768;773;778;783;20;2;51
21827;M_4G_CEADIR-LUNGA_CDELV4G;28.83561111;46.06958333;20;703;708;713;718;723;728;758;763;768;773;778;783;140;3;51
21828;M_4G_CEADIR-LUNGA_CDELV4G;28.83561111;46.06958333;20;703;708;713;718;723;728;758;763;768;773;778;783;230;4;51
21823;M_4G_CEADIR-LUNGA_CDELV4G;28.83561111;46.06958333;17.7;703;708;713;718;723;728;758;763;768;773;778;783;20;2;51
21824;M_4G_CEADIR-LUNGA_CDELV4G;28.83561111;46.06958333;17.7;703;708;713;718;723;728;758;763;768;773;778;783;140;5;51
21825;M_4G_CEADIR-LUNGA_CDELV4G;28.83561111;46.06958333;17.7;703;708;713;718;723;728;758;763;768;773;778;783;230;6;51
20977;M_4G_CEADIRLUNGA_CADIR4G;28.85374444;46.04558611;17;703;708;713;718;723;728;758;763;768;773;778;783;270;7;26.5
20978;M_4G_CEADIRLUNGA_CADIR4G;28.85374444;46.04558611;17;703;708;713;718;723;728;758;763;768;773;778;783;345;5;26.5
127175;M_4G_CEHOV4G;28.83929167;47.02516111;35.8;703;708;713;718;723;728;758;763;768;773;778;783;100;10;23
658402;M_4G_CEHOV4G;28.83929167;47.02516111;35.8;703;708;713;718;723;728;758;763;768;773;778;783;100;10;23
658403;M_4G_CEHOV4G;28.83929167;47.02516111;35.8;703;708;713;718;723;728;758;763;768;773;778;783;240;10;29
658401;M_4G_CEHOV4G;28.83929167;47.02516111;35.8;703;708;713;718;723;728;758;763;768;773;778;783;350;5;23
127176;M_4G_CEHOV4G;28.83929167;47.02516111;35.8;703;708;713;718;723;728;758;763;768;773;778;783;240;10;29
127174;M_4G_CEHOV4G;28.83929167;47.02516111;35.8;703;708;713;718;723;728;758;763;768;773;778;783;351;5;23
15898;M_4G_CETAT4G;28.87710833;46.993;35.8;703;708;713;718;723;728;758;763;768;773;778;783;145;3;25
21184;M_4G_CETATEA_ALBA_2CETA4G;28.86823889;47.00134167;19.1;703;708;713;718;723;728;758;763;768;773;778;783;0;6;20
21185;M_4G_CETATEA_ALBA_2CETA4G;28.86823889;47.00134167;19.7;703;708;713;718;723;728;758;763;768;773;778;783;120;2;20
21186;M_4G_CETATEA_ALBA_2CETA4G;28.86823889;47.00134167;19.1;703;708;713;718;723;728;758;763;768;773;778;783;255;4;20
16856;M_4G_CH2TR4G;28.21419167;45.91969167;35.8;703;708;713;718;723;728;758;763;768;773;778;783;80;4;25
16857;M_4G_CH2TR4G;28.21419167;45.91969167;35.8;703;708;713;718;723;728;758;763;768;773;778;783;200;11;25
16858;M_4G_CH2TR4G;28.21419167;45.91969167;35.8;703;708;713;718;723;728;758;763;768;773;778;783;320;8;25
16862;M_4G_CHBAN4G;28.1965;45.91016389;35.8;703;708;713;718;723;728;758;763;768;773;778;783;50;4;20
16863;M_4G_CHBAN4G;28.1965;45.91016389;35.8;703;708;713;718;723;728;758;763;768;773;778;783;145;4;20
16864;M_4G_CHBAN4G;28.1965;45.91016389;35.8;703;708;713;718;723;728;758;763;768;773;778;783;270;6;20
16875;M_4G_CHBAZ;28.20938889;45.91463889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;50;0;10
16876;M_4G_CHBAZ;28.20938889;45.91463889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;170;4;10
16877;M_4G_CHBAZ;28.20938889;45.91463889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;290;4;10
16878;M_4G_CHREP;28.18753056;45.89823889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;80;10;35
16879;M_4G_CHREP;28.18753056;45.89823889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;200;10;35
16880;M_4G_CHREP;28.18753056;45.89823889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;320;12;35
16827;M_4G_CHCEN;28.19369167;45.90655556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;0;8;35
16829;M_4G_CHCEN;28.19369167;45.90655556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;0;6;35
16830;M_4G_CHCEN;28.19369167;45.90655556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;0;8;35
16871;M_4G_CHELV4G;28.18180556;45.87833333;35.8;703;708;713;718;723;728;758;763;768;773;778;783;70;6;45
16872;M_4G_CHELV4G;28.18180556;45.87833333;35.8;703;708;713;718;723;728;758;763;768;773;778;783;180;4;45
16874;M_4G_CHELV4G;28.18180556;45.87833333;35.8;703;708;713;718;723;728;758;763;768;773;778;783;320;6;45
21691;M_4G_CHETROSU_KETRS4G;29.06975278;46.91647778;15.5;703;708;713;718;723;728;758;763;768;773;778;783;20;4;28
21692;M_4G_CHETROSU_KETRS4G;29.06975278;46.91647778;15.5;703;708;713;718;723;728;758;763;768;773;778;783;140;4;28
21693;M_4G_CHETROSU_KETRS4G;29.06975278;46.91647778;15.5;703;708;713;718;723;728;758;763;768;773;778;783;230;4;28
21694;M_4G_CHETROSU_KETRS4G;29.06975278;46.91647778;19.1;703;708;713;718;723;728;758;763;768;773;778;783;20;2;28
21695;M_4G_CHETROSU_KETRS4G;29.06975278;46.91647778;19.1;703;708;713;718;723;728;758;763;768;773;778;783;140;2;28
21696;M_4G_CHETROSU_KETRS4G;29.06975278;46.91647778;19.1;703;708;713;718;723;728;758;763;768;773;778;783;230;2;28
22309;M_4G_CHETROSU_TURN_OMD_CHETO4G;27.88212778;48.05303333;20;703;708;713;718;723;728;758;763;768;773;778;783;25;1;38
22307;M_4G_CHETROSU_TURN_OMD_CHETO4G;27.88212778;48.05303333;17.7;703;708;713;718;723;728;758;763;768;773;778;783;25;3;33
22308;M_4G_CHETROSU_TURN_OMD_CHETO4G;27.88212778;48.05303333;18.35;703;708;713;718;723;728;758;763;768;773;778;783;140;2;33
22026;M_4G_CHIRCA_KIRCA3G;29.07788889;46.93606944;17.8;703;708;713;718;723;728;758;763;768;773;778;783;125;3;20
22027;M_4G_CHIRCA_KIRCA3G;29.07788889;46.93606944;17.8;703;708;713;718;723;728;758;763;768;773;778;783;220;3;20
22028;M_4G_CHIRCA_KIRCA3G;29.07788889;46.93606944;17.8;703;708;713;718;723;728;758;763;768;773;778;783;340;3;20
22213;M_4G_CHIRSOVA_KIRSV4G;28.660725;46.2417;16.25;703;708;713;718;723;728;758;763;768;773;778;783;205;1;27.5
22171;M_4G_CHIRSOVA_KIRSV4G;28.660725;46.2417;16.25;703;708;713;718;723;728;758;763;768;773;778;783;205;1;27.5
22172;M_4G_CHIRSOVA_KIRSV4G;28.660725;46.2417;16.25;703;708;713;718;723;728;758;763;768;773;778;783;270;2;27.5
22214;M_4G_CHIRSOVA_KIRSV4G;28.660725;46.2417;16.25;703;708;713;718;723;728;758;763;768;773;778;783;270;2;27.5
20915;M_4G_CHISINAU_VIEBL4G;28.88561389;47.05240833;28;703;708;713;718;723;728;758;763;768;773;778;783;0;0;7.7
16831;M_4G_CHMAR;28.19366667;45.90463889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;130;6;14
16832;M_4G_CHMAR;28.19366667;45.90463889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;230;6;14
16834;M_4G_CHMAR;28.19366667;45.90463889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;350;10;14
16924;M_4G_CHPAC_800;28.19201944;45.89276944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;95;8;22
16925;M_4G_CHPAC_800;28.19201944;45.89276944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;200;6;22
16926;M_4G_CHPAC_800;28.19201944;45.89276944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;330;8;22
16852;M_4G_CHSAN4G;28.20425;45.90875;35.8;703;708;713;718;723;728;758;763;768;773;778;783;80;6;18
16853;M_4G_CHSAN4G;28.20425;45.90875;35.8;703;708;713;718;723;728;758;763;768;773;778;783;210;6;18
16854;M_4G_CHSAN4G;28.20425;45.90875;35.8;703;708;713;718;723;728;758;763;768;773;778;783;345;4;18
16865;M_4G_CHTER4G;28.18821944;45.90016667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;85;4;22
16866;M_4G_CHTER4G;28.18821944;45.90016667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;200;4;22
16867;M_4G_CHTER4G;28.18821944;45.90016667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;320;4;22
16868;M_4G_CHUNV4G;28.19985833;45.89216667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;90;3;20
16869;M_4G_CHUNV4G;28.19985833;45.89216667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;200;3;20
16870;M_4G_CHUNV4G;28.19985833;45.89216667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;340;3;20
16859;M_4G_CHWAT4G;28.22136111;45.91666667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;50;4;25
16860;M_4G_CHWAT4G;28.22136111;45.91666667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;230;6;25
16861;M_4G_CHWAT4G;28.22136111;45.91666667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;320;4;25
127177;M_4G_CIOCA4G;28.88461111;47.04658889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;20;8;34
658404;M_4G_CIOCA4G;28.88461111;47.04658889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;20;8;34
658405;M_4G_CIOCA4G;28.88461111;47.04658889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;100;8;34
658406;M_4G_CIOCA4G;28.88461111;47.04658889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;190;8;34
127178;M_4G_CIOCA4G;28.88461111;47.04658889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;101;8;34
127179;M_4G_CIOCA4G;28.88461111;47.04658889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;191;8;34
127180;M_4G_CIOTW4G;28.90508333;47.04794444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;85;3;40
658407;M_4G_CIOTW4G;28.90508333;47.04794444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;85;3;40
658408;M_4G_CIOTW4G;28.90508333;47.04794444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;175;8;30
658409;M_4G_CIOTW4G;28.90508333;47.04794444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;310;8;30
127181;M_4G_CIOTW4G;28.90508333;47.04794444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;175;8;30
127182;M_4G_CIOTW4G;28.90508333;47.04794444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;311;8;30
23870;M_4G_Cirpesti_CRPTW3G;28.36955556;46.238775;18.6;703;708;713;718;723;728;758;763;768;773;778;783;95;3;50
23871;M_4G_Cirpesti_CRPTW3G;28.36955556;46.238775;18.6;703;708;713;718;723;728;758;763;768;773;778;783;230;3;50
23872;M_4G_Cirpesti_CRPTW3G;28.36955556;46.238775;18.6;703;708;713;718;723;728;758;763;768;773;778;783;320;3;50
774473;M_4G_CMPRI4G;28.65360556;46.30146389;32.2;703;708;713;718;723;728;758;763;768;773;778;783;10;8;22
774474;M_4G_CMPRI4G;28.65360556;46.30146389;32.2;703;708;713;718;723;728;758;763;768;773;778;783;150;8;22
774475;M_4G_CMPRI4G;28.65360556;46.30146389;32.2;703;708;713;718;723;728;758;763;768;773;778;783;280;6;22
18171;M_4G_CMTVT4G;28.67601944;46.29221111;18.9;703;708;713;718;723;728;758;763;768;773;778;783;170;5;65
18172;M_4G_CMTVT4G;28.67601944;46.29221111;18.9;703;708;713;718;723;728;758;763;768;773;778;783;260;6;65
18173;M_4G_CMTVT4G;28.67601944;46.29221111;18.9;703;708;713;718;723;728;758;763;768;773;778;783;340;6;65
18174;M_4G_ANENI4G;29.23166667;46.88194444;19;703;708;713;718;723;728;758;763;768;773;778;783;170;5;65
18175;M_4G_ANENI4G;29.23166667;46.88194444;19;703;708;713;718;723;728;758;763;768;773;778;783;260;6;65
18176;M_4G_ANENI4G;29.23166667;46.88194444;19;703;708;713;718;723;728;758;763;768;773;778;783;340;6;65
658410;M_4G_ASEMM4G;28.83720556;47.03030556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;40;0;15
658411;M_4G_CODRU4G;28.82503056;47.02508333;35.8;703;708;713;718;723;728;758;763;768;773;778;783;170;0;15
658412;M_4G_CODRU4G;28.82503056;47.02508333;35.8;703;708;713;718;723;728;758;763;768;773;778;783;270;0;15
22314;M_4G_CODRU_STR.PLAIULUI_COSTN3G;28.83331944;46.96851111;19.15;703;708;713;718;723;728;758;763;768;773;778;783;150;3;13
22315;M_4G_CODRU_STR.PLAIULUI_COSTN3G;28.83331944;46.96851111;19.15;703;708;713;718;723;728;758;763;768;773;778;783;300;1;13
22312;M_4G_CODRU_STR.PLAIULUI_COSTN3G;28.83331944;46.96851111;5.5;703;708;713;718;723;728;758;763;768;773;778;783;200;0;10
22313;M_4G_CODRU_STR.PLAIULUI_COSTN3G;28.83331944;46.96851111;5.5;703;708;713;718;723;728;758;763;768;773;778;783;315;0;10
870848;M_4G_COJOM4G_800;28.63485833;47.09570278;35.8;703;708;713;718;723;728;758;763;768;773;778;783;95;11;24.5
870849;M_4G_COLBR4G_800;28.85055833;47.03633889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;20;4;18
870850;M_4G_COLBR4G_800;28.85055833;47.03633889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;150;5;18
870851;M_4G_COLBR4G_800;28.85055833;47.03633889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;245;9;18
20219;M_4G_COLINA_PUSKIN_COLIN4G;28.83488889;47.03427778;18.9;703;708;713;718;723;728;758;763;768;773;778;783;70;9;25
20220;M_4G_COLINA_PUSKIN_COLIN4G;28.83488889;47.03427778;18.9;703;708;713;718;723;728;758;763;768;773;778;783;215;6;25
20221;M_4G_COLINA_PUSKIN_COLIN4G;28.83488889;47.03427778;18.9;703;708;713;718;723;728;758;763;768;773;778;783;325;9;25
20222;M_4G_COLINA_PUSKIN_COLIN4G;28.83488889;47.03427778;18.9;703;708;713;718;723;728;758;763;768;773;778;783;70;15;25
20223;M_4G_COLINA_PUSKIN_COLIN4G;28.83488889;47.03427778;18.9;703;708;713;718;723;728;758;763;768;773;778;783;215;13;25
20224;M_4G_COLINA_PUSKIN_COLIN4G;28.83488889;47.03427778;18.9;703;708;713;718;723;728;758;763;768;773;778;783;325;15;25
22069;M_4G_COLONITA_2COLN3G;28.97841667;47.03974722;18.9;703;708;713;718;723;728;758;763;768;773;778;783;265;2;22
22067;M_4G_COLONITA_2COLN3G;28.97841667;47.03974722;17.7;703;708;713;718;723;728;758;763;768;773;778;783;25;3;22
22068;M_4G_COLONITA_2COLN3G;28.97841667;47.03974722;17.7;703;708;713;718;723;728;758;763;768;773;778;783;150;3;22
774476;M_4G_COMEL4G;28.66571944;46.34741389;32.2;703;708;713;718;723;728;758;763;768;773;778;783;50;8;31
774477;M_4G_COMEL4G;28.66571944;46.34741389;32.2;703;708;713;718;723;728;758;763;768;773;778;783;200;7;31
774478;M_4G_COMEL4G;28.66571944;46.34741389;32.2;703;708;713;718;723;728;758;763;768;773;778;783;330;8;31
870852;M_4G_COMFO4G_800;28.88463889;46.99558333;35.8;703;708;713;718;723;728;758;763;768;773;778;783;15;8;18
870853;M_4G_COMFO4G_800;28.88463889;46.99558333;35.8;703;708;713;718;723;728;758;763;768;773;778;783;175;7;18
870854;M_4G_COMFO4G_800;28.88463889;46.99558333;35.8;703;708;713;718;723;728;758;763;768;773;778;783;290;7;18
774479;M_4G_COMPL4G;28.65813889;46.31113889;31.7;703;708;713;718;723;728;758;763;768;773;778;783;23;5;17
774480;M_4G_COMPL4G;28.65813889;46.31113889;31.7;703;708;713;718;723;728;758;763;768;773;778;783;310;5;17
22304;M_4G_COMRAT_TURN_MTC_CMMTC3G;28.63616111;46.29886111;20;703;708;713;718;723;728;758;763;768;773;778;783;45;4;38
22305;M_4G_COMRAT_TURN_MTC_CMMTC3G;28.63616111;46.29886111;20;703;708;713;718;723;728;758;763;768;773;778;783;135;5;38
22306;M_4G_COMRAT_TURN_MTC_CMMTC3G;28.63616111;46.29886111;20;703;708;713;718;723;728;758;763;768;773;778;783;275;4;38
22301;M_4G_COMRAT_TURN_MTC_CMMTC3G;28.63616111;46.29886111;16.26;703;708;713;718;723;728;758;763;768;773;778;783;45;10;33
22302;M_4G_COMRAT_TURN_MTC_CMMTC3G;28.63616111;46.29886111;16.26;703;708;713;718;723;728;758;763;768;773;778;783;135;10;33
22303;M_4G_COMRAT_TURN_MTC_CMMTC3G;28.63616111;46.29886111;16.26;703;708;713;718;723;728;758;763;768;773;778;783;275;7;33
21179;M_4G_CONDRITA_CONDR4G;28.56506111;47.03944444;19.7;703;708;713;718;723;728;758;763;768;773;778;783;20;3;15
21180;M_4G_CONDRITA_CONDR4G;28.56506111;47.03944444;19.7;703;708;713;718;723;728;758;763;768;773;778;783;270;4;15
22113;M_4G_CONDRITA_2COND4G;28.57616111;47.04362222;19.9;703;708;713;718;723;728;758;763;768;773;778;783;80;2;26.7
22114;M_4G_CONDRITA_2COND4G;28.57616111;47.04362222;17.42;703;708;713;718;723;728;758;763;768;773;778;783;300;12;26.5
18177;M_4G_CONGF4G;28.59111944;46.08761111;18.9;703;708;713;718;723;728;758;763;768;773;778;783;0;0;9
18178;M_4G_CONGF4G;28.59111944;46.08761111;18.9;703;708;713;718;723;728;758;763;768;773;778;783;190;4;9
18179;M_4G_CONGF4G;28.59111944;46.08761111;6.5;703;708;713;718;723;728;758;763;768;773;778;783;0;0;4
21317;M_4G_COPANCA_COPAN4G;29.57196944;46.72911944;17.7;703;708;713;718;723;728;758;763;768;773;778;783;15;1;41.8
21318;M_4G_COPANCA_COPAN4G;29.57196944;46.72911944;19.8;703;708;713;718;723;728;758;763;768;773;778;783;90;2;41.8
21319;M_4G_COPANCA_COPAN4G;29.57196944;46.72911944;19.8;703;708;713;718;723;728;758;763;768;773;778;783;250;3;41.8
870855;M_4G_CORHE4G_800;28.84916667;47.05464444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;110;5;17
